zoneid,areatype05,areatype10,areatype15,areatype20,areatype30,areatype35,areatype40,ciacre05,ciacre10,ciacre15,ciacre20,ciacre30,ciacre35,ciacre40,resacre05,resacre10,resacre15,resacre20,resacre30,resacre35,resacre40,sfdu05,sfdu10,sfdu15,sfdu20,sfdu30,sfdu35,sfdu40,mfdu05,mfdu10,mfdu15,mfdu20,mfdu30,mfdu35,mfdu40,terminal05,terminal10,terminal15,terminal20,terminal30,terminal35,terminal40,oprkcst05,oprkcst10,oprkcst15,oprkcst20,oprkcst30,oprkcst35,oprkcst40,prkcst05,prkcst10,prkcst15,prkcst20,prkcst30,prkcst35,prkcst40,FID
1049,4,4,4,4,4,4,4,25,25,25,25,25,25,25,170,169,169,169,170.87564,171.04581,181.72563,1563,1612,1612,1612,1612,1615,1946,539,532,532,532,695,712,717,1.57154,1.54625,1.58652,1.60617,1.64808,1.6568,1.67455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199
1050,4,4,4,4,4,4,4,91,91,91,91,91,91,91,224,221,221,221,221,221,221,1377,1388,1388,1388,1388,1388,1392,1300,1392,1392,1392,1392,1392,1392,1.4361,1.42826,1.42736,1.45399,1.47361,1.48047,1.48666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200
1201,4,4,4,4,4,4,4,160,160,160,160,160,160,160,199,194,194,194,194,194,194,1183,1072,1072,1072,1072,1072,1073,180,173,173,173,173,173,173,1.17524,1.13745,1.14162,1.14919,1.156,1.15768,1.15979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201
1202,4,4,4,4,4,4,4,37,37,37,37,37,37,37,120,117,117,117,117.50375,117.50375,118.59949,855,806,806,806,823,823,853,129,128,128,128,128,128,128,1.31549,1.33121,1.3301,1.3398,1.35175,1.3568,1.36444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202
1203,3,3,3,3,3,3,3,110,110,110,110,110,110,110,133,133,133,133,133,133,133.18167,1107,1175,1175,1175,1173,1173,1173,379,407,407,407,419,430,445,1.52911,1.55225,1.55596,1.58483,1.59949,1.59564,1.58993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203
1204,4,4,4,4,4,4,4,189,189,189,189,189,189,189,80,80,80,80,80.51881,80.71283,82.78529,548,538,538,538,531,529,525,276,285,285,285,319,332,439,1.2995,1.24279,1.26475,1.27343,1.30838,1.31461,1.34201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204
1205,4,4,4,4,4,4,4,838,840,840,840,840,840,840,101,100.73029,100.73029,100.73029,100.73029,101.29305,101.37336,762,882,882,882,885,887,884,282,548,548,548,565,591,811,1.06037,1.00528,1.00956,1.01518,1.02614,1.03057,1.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205
1206,4,4,4,4,4,4,4,213,213,213,213,213,213,213,96,111.2992,111.2992,111.2992,117.6985,118.26223,118.77087,976,1348,1348,1348,1348,1346,1346,349,500,500,500,793,824,850,1.30372,1.29233,1.30327,1.3388,1.42481,1.44039,1.45418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206
1207,4,4,4,4,4,4,4,238,238,238,238,238,238,238,212,212,212,212,212,212,212,1300,1340,1340,1340,1340,1340,1340,425,419,419,419,419,419,419,1.15514,1.13693,1.14584,1.15647,1.16878,1.16981,1.17084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207
1208,4,4,4,4,4,4,4,94,94,94,94,94,94,94,321,322,322,322,323.00131,326.90305,335.18735,1481,1384,1384,1384,1380,1380,1380,961,1028,1028,1028,1094,1246,1552,1.25917,1.27652,1.27597,1.29359,1.31072,1.32343,1.35613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208
1209,4,4,4,4,4,4,4,472,472.3139,472.3139,472.3139,472.05411,472.05411,472.05411,162,161,161,161,161.94913,161.94913,162.06844,1068,1129,1129,1129,1127,1127,1127,597,632,632,632,685,688,692,1.08921,1.07695,1.08023,1.08816,1.10015,1.10103,1.10244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209
1210,4,4,4,4,4,4,4,252,252,252,252,252,252,252,283,287,287,287,287,287,287,1387,1389,1389,1389,1389,1389,1389,381,392,392,392,392,392,392,1.13841,1.13248,1.13866,1.14396,1.15411,1.15583,1.15653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210
1211,4,4,4,4,4,4,4,1660,1665,1665,1950.74121,1950.74121,1950.74121,1950.74121,228,226,226,226,226.134,226.134,226.75943,1220,991,991,991,991,991,991,464,589,589,589,598,598,640,1.15196,1.10419,1.12897,1.11175,1.14087,1.15148,1.16119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211
1212,4,4,4,4,4,4,4,41,45,45,45,45,45,45,223,224,224,224,225.43874,226.39285,231.94449,1216,1013,1013,1013,1013,1013,1011,874,1053,1053,1053,1210,1263,1705,1.57825,1.45363,1.48101,1.51255,1.53591,1.53104,1.56313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212
1213,4,4,4,4,4,4,4,16,16,16,16,16,16,16,181,183,183,183,183.82521,183.82521,183.82521,970,812,812,812,812,812,812,252,362,362,362,400,400,400,1.31772,1.30832,1.32777,1.33584,1.35753,1.35887,1.36084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213
1214,4,4,4,4,4,4,4,8,8,8,8,8,8,8,262,268,268,268,268,268,268,1122,868,868,868,868,868,868,336,528,528,528,528,528,528,1.16831,1.14071,1.14817,1.15707,1.16491,1.16335,1.16341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214
1215,4,4,4,4,4,4,4,23,23,23,23,23,23,23,335,342,342,342,342.14258,345.52719,345.69388,1192,924,924,924,927,996,998,557,456,456,456,456,456,456,1.22014,1.19038,1.21983,1.22393,1.2424,1.25002,1.25566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215
1216,4,4,4,4,4,4,4,10,13,13,13,13,13,13,232,236,236,236,236,236.24873,239.17522,1094,709,709,709,709,710,725,252,625,625,625,625,625,625,1.20607,1.17574,1.19315,1.19346,1.2055,1.20671,1.20867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216
1217,4,4,4,4,4,4,4,80,81,81,81,81,81,81,321,407,407,407,407,407,590.26807,1278,1785,1785,1785,1785,1785,3142,0,0,0,0,0,0,0,1.1644,1.14258,1.15493,1.16044,1.1666,1.1676,1.20912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217
1218,4,4,4,4,4,4,4,5,5,5,5,5,5,5,297,299,299,299,313.89856,313.89856,313.95789,1207,987,987,987,1124,1124,1125,711,578,578,578,578,578,578,1.23586,1.19435,1.20836,1.21237,1.22978,1.23204,1.23596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218
1219,4,4,4,4,4,4,4,19,19,19,19,19,19,19,246,249,249,249,249,249,249,1026,935,935,935,935,935,935,165,241,241,241,241,241,241,1.22513,1.25208,1.28482,1.28758,1.30052,1.30408,1.30619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219
1220,4,4,4,4,4,4,4,28,28,28,28,28,28,28,460,466,466,466,466,466.51691,467.23273,2456,1909,1909,1909,1909,1917,1928,532,1163,1163,1163,1163,1163,1163,1.26961,1.22047,1.23538,1.2443,1.25719,1.26059,1.26559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220
1221,4,4,4,4,4,4,4,30,30,30,30,30,30,30,308,308,308,308,308,308,308,1447,1406,1406,1406,1406,1406,1406,87,121,121,121,121,121,121,1.19082,1.17556,1.18707,1.19456,1.20645,1.20871,1.21351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221
1222,4,4,4,4,4,4,4,8,8,8,8,8,8,8,94,94,94,94,94,94.09342,99.41483,427,301,301,301,301,302,334,881,542,542,542,542,542,542,1.69529,1.6702,1.68485,1.71549,1.7415,1.74283,1.71925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222
1223,4,4,4,4,4,4,4,131,134,134,134,134,134,134,198,173,173,173,173,173,173,737,576,576,576,576,1002,1002,658,418,418,418,418,418,418,1.3518,1.46337,1.46588,1.50422,1.50929,1.58068,1.57291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223
1224,3,3,3,3,3,3,3,63,65,65,65,65,65,65,37,35,35,35,38.96609,39.75932,39.90617,273,0,0,0,0,2,2,1357,1337,1337,1337,1714,1768,2198,2.34169,2.25488,2.36221,2.37577,2.49511,2.49383,2.63342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224
1225,3,3,3,3,3,3,3,26,26,26,26,26,26,26,109,109,109,109,111.00148,111.00148,111.00148,718,738,738,738,738,736,736,483,519,519,519,609,622,622,1.61053,1.42845,1.44734,1.47151,1.49157,1.49715,1.50329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225
1226,3,3,3,3,3,3,3,35,36,36,36,36,36,36,145,143,143,143,143,143,143,967,982,982,982,982,982,982,230,204,204,204,204,204,204,1.38346,1.34085,1.36276,1.37749,1.40171,1.40133,1.40349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226
1227,4,4,4,4,4,4,4,15,15,15,15,15,15,15,191,195,195,195,195,195,195,1177,1210,1210,1210,1210,1210,1210,73,64,64,64,64,64,64,1.22421,1.18229,1.19497,1.20057,1.21218,1.21664,1.21794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227
1228,4,4,4,4,4,4,4,27,27,27,27,27,27,27,205,207,207,207,207,207,207,716,743,743,743,743,743,743,59,27,27,27,27,27,27,1.16875,1.08076,1.08978,1.09309,1.10325,1.10398,1.1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228
1229,4,4,4,4,4,4,4,59,59,59,59,59,59,59,189,189,189,189,189,189,189,1121,1097,1097,1097,1097,1097,1097,349,407,407,407,407,407,407,1.35709,1.34446,1.36682,1.38579,1.41549,1.42134,1.42772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229
1230,4,4,4,4,4,4,4,22,22,22,22,22,22,22,488,488,488,488,488.95651,490.3895,490.50589,1909,1806,1806,1806,1811,1819,1821,622,556,556,556,556,556,556,1.24133,1.18783,1.19965,1.21488,1.22536,1.22644,1.23145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230
1231,4,4,4,4,4,4,4,41,41,41,41,41,41,41,158,159,159,159,159,159,159,1103,1131,1131,1131,1131,1131,1131,88,51,51,51,51,51,51,1.35375,1.32777,1.35194,1.36572,1.38255,1.38327,1.38422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231
1232,3,3,3,3,3,3,3,52,52,52,52,52,52,52,150,151,151,151,151,151,151,999,1058,1058,1058,1058,1058,1058,154,149,149,149,149,149,149,1.53033,1.35554,1.38976,1.41344,1.44254,1.44863,1.4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232
1233,4,4,4,4,4,4,4,28,28,28,28,28,28,28,205,206,206,206,206,206,206,1195,1211,1211,1211,1211,1211,1211,58,52,52,52,52,52,52,1.20664,1.21886,1.2426,1.25475,1.27012,1.27636,1.27753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233
1234,3,3,3,3,3,3,3,105,105,105,105,105,105,105,151,151,151,151,151.10466,151.10466,153.77203,912,900,900,900,900,900,900,563,564,564,564,568,568,671,1.55931,1.34246,1.39065,1.40635,1.44462,1.45036,1.47113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234
1235,3,3,3,3,3,3,3,78,78,78,78,78,78,78,81,82,82,82,82,82.14941,82.66262,690,624,624,624,624,624,630,477,524,524,524,524,531,537,1.43329,1.32611,1.34907,1.37698,1.3971,1.39384,1.39557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235
1236,4,4,4,4,4,4,4,34,34,34,34,34,34,34,159,161,161,161,161,161,161.55246,821,644,644,644,644,644,653,747,713,713,713,713,713,713,1.35463,1.26484,1.28597,1.29706,1.32608,1.33621,1.33984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236
1237,3,3,3,3,3,3,3,2,2,2,2,2,2,2,88,103,103,103,103,103,103.74509,394,156,156,156,156,156,161,349,878,878,878,878,878,878,1.34129,1.37682,1.39841,1.41942,1.45139,1.45957,1.46421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237
1238,4,4,4,4,4,4,4,3131,3325,3325,3325,3325,3325,3325,5,27,27,27,27,27,27,20,157,157,157,157,157,157,18,113,113,113,113,113,113,0.91755,0.92811,0.92867,0.93021,0.93049,0.93054,0.92977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238
1239,4,4,4,4,4,4,4,12,12,12,12,12,12,12,119,121,121,121,121,121,121,1023,1043,1043,1043,1043,1043,1043,10,9,9,9,9,9,9,1.4676,1.38182,1.41552,1.42882,1.45696,1.4649,1.4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239
1240,4,4,4,4,4,4,4,57,57,57,57,57,57,57,274,274,274,274,274,274,274,1474,1451,1451,1451,1451,1451,1451,28,26,26,26,26,26,26,1.28195,1.23604,1.25871,1.26424,1.28377,1.28867,1.29285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240
1241,4,4,4,4,4,4,4,178,178,178,178,178,178,178,86,123,123,123,123,123.62692,124.16917,189,461,461,461,461,461,461,582,575,575,575,575,621,661,1.62576,1.35639,1.41138,1.41983,1.45519,1.46753,1.47648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241
1242,4,4,4,4,4,4,4,114,114,114,114,114,114,114,346,348,348,348,348,348,348,1769,1834,1834,1834,1834,1834,1834,456,418,418,418,418,418,418,1.39249,1.37962,1.4688,1.46981,1.49458,1.49661,1.49692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242
1243,4,4,4,4,4,4,4,244,244,244,244,244,244,244,218,218,218,218,218,218,218,1085,433,433,433,433,433,433,887,1437,1437,1437,1437,1437,1437,1.29551,1.29432,1.30971,1.32528,1.33972,1.34173,1.33931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243
1244,4,4,4,4,4,4,4,17,17,17,17,17,17,17,300,304,304,304,304,304,304,1570,1460,1460,1460,1460,1460,1460,162,226,226,226,226,226,226,1.39338,1.30193,1.31894,1.33435,1.35277,1.3539,1.36026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244
1245,4,4,4,4,4,4,4,24,24,24,24,24,24,24,365,370,370,370,370,370,370,1640,1656,1656,1656,1656,1656,1656,17,2,2,2,2,2,2,1.17946,1.15893,1.17414,1.17765,1.18593,1.18658,1.18824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245
1246,4,4,4,4,4,4,4,184,184,184,184,184,184,184,515,717,717,717,717,777.99988,777.99988,1782,2137,2137,2137,2137,2610,2610,523,1459,1459,1459,1459,1459,1459,1.21877,1.26337,1.26923,1.29061,1.3,1.3001,1.29615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246
1247,4,4,4,4,4,4,4,469,493,493,493,493,493,493,495,595,595,595,595,595,596.98993,2345,3169,3169,3169,3169,3169,3191,45,2,2,2,2,2,2,1.13891,1.12289,1.14053,1.14973,1.17191,1.17792,1.18416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247
1248,4,4,4,4,4,4,4,106,162,162,162,162,162,162,2716,3807,3807,3808.88403,3808.88403,3808.88403,3810.6897,1876,3081,3081,3092,3104,3104,3119,79,67,67,67,67,67,67,0.95767,0.96838,0.9714,0.97393,0.97664,0.97717,0.97811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248
1249,5,5,5,5,5,5,5,557,602.83838,602.83838,602.83838,602.83838,602.83838,602.83838,482,551,551,551,551,551,551,1340,1700,1700,1700,1700,1700,1700,33,7,7,7,7,7,7,1.20704,1.08179,1.10792,1.11606,1.1428,1.15134,1.15914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249
1250,4,4,4,4,4,4,4,237,302,302,302,302,302,302,352,307,307,307,322.03976,322.03976,322.03976,1412,1162,1162,1162,1529,1529,1531,628,458,458,458,528,528,528,1.4352,1.37075,1.40016,1.43882,1.51136,1.52855,1.5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250
1251,4,4,4,4,4,4,4,1363,1366,1366,1366,1366,1366,1366,497,484,484,524.30658,524.69891,528.61896,533.99292,1823,1890,1890,1966,1966,1966,1966,541,401,401,401,425,714,1112,1.00037,0.98525,0.98663,0.98914,0.99248,0.99953,1.01026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251
1303,4,4,4,4,4,4,4,5,5,5,5,5,5,5,412,407,407,407,407,407,407,1198,1161,1161,1161,1161,1161,1161,10,44,44,44,44,44,44,1.04802,1.03716,1.04427,1.04598,1.05344,1.05483,1.05606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252
1405,4,4,4,4,4,4,4,189,189,189,189,189,189,189,517,518,518,518,518,518,518,935,944,944,944,944,944,944,129,129,129,129,129,129,129,1.10532,1.15309,1.17116,1.17814,1.18012,1.18131,1.18274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253
1406,3,3,3,3,3,3,3,97,97,97,97,97,97,97,193,205,205,205,205,205,205,760,701,701,701,701,701,701,7,6,6,6,6,6,6,1.33605,1.17312,1.18799,1.18844,1.191,1.19217,1.19325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254
1407,5,5,5,5,5,5,5,506,506,506,506,506,506,506,528,745,745,745,745,745,745,645,1107,1107,1107,1239,1384,1384,1000,1663,1663,1663,1629,1597,1597,1.15196,1.09121,1.10424,1.10793,1.11464,1.11974,1.12064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255
1408,4,4,4,4,4,4,4,54,54,54,54,54,54,54,823,824,824,824,824,824,824,1848,1818,1818,1818,1818,1822,1822,683,659,659,659,659,659,659,1.09912,1.04889,1.05932,1.06025,1.06546,1.06721,1.06927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256
1409,4,4,4,4,4,4,4,268,268,268,268,268,268,268,612,656,656,656,656,656.12598,656.12598,2160,2458,2458,2458,2458,2460,2460,613,685,685,685,685,685,685,1.1408,1.12269,1.13648,1.14277,1.14838,1.14931,1.14874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257
1410,3,3,3,3,3,3,3,69,69,69,69,69,69,69,161,159,159,159,159,159.34306,159.34306,1396,1282,1282,1282,1282,1283,1283,898,859,859,859,859,859,859,1.53309,1.47438,1.50455,1.51803,1.53753,1.54262,1.54717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258
1411,4,4,4,4,4,4,4,62,62,62,62,62,62,62,864,867,867,867,867,867,867,1665,1655,1655,1655,1655,1661,1661,996,1090,1090,1090,1090,1090,1090,1.11632,1.09824,1.11121,1.11895,1.12618,1.12884,1.13117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259
1412,4,4,4,4,4,4,4,150,150,150,150,150,150,150,711,723,723,723,723.17102,723.29651,723.44702,2809,3013,3013,3013,3015,3016,3017,1216,1287,1287,1287,1287,1287,1370,1.34796,1.28867,1.31412,1.33257,1.34028,1.34316,1.35185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
1413,4,4,4,4,4,4,4,102,102,102,102,102,102,102,288,289,289,289,289,289,289,815,805,805,805,805,805,805,133,136,136,136,136,136,136,1.43388,1.71015,1.78698,1.79926,1.80253,1.80303,1.79877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261
1414,4,4,4,4,4,4,4,59,59,59,59,59,59,59,1368,1400,1400,1400,1400.22449,1400.44165,1400.56128,2776,2777,2777,2777,2778,2779,2780,41,41,41,41,41,41,41,1.01291,1.00797,1.01366,1.01628,1.01856,1.01951,1.02054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262
1415,5,5,5,5,5,5,5,1980,2001,2001,2001,2001,2001,2001,3205,3686,3686,3686,3686,3687.51196,3687.51196,1114,1704,1704,1704,1722,1758,1758,191,290,290,290,289,289,289,0.92926,0.91836,0.92084,0.92127,0.9229,0.92318,0.92321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263
1416,4,4,4,4,4,4,4,76,78,78,78,78,78,78,1455,1673,1673,1673,1673,1673,1675.99744,863,1302,1302,1302,1302,1302,1357,81,124,124,124,124,124,124,0.95326,0.92837,0.9297,0.93204,0.9348,0.93498,0.93549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264
1417,5,5,5,5,5,5,5,15,15,15,15,15,15,15,264,274,274,274,274,274,274,91,124,124,124,124,124,124,48,67,67,67,67,67,67,0.9381,0.94132,0.94614,0.94697,0.94932,0.9497,0.95039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265
1418,5,5,5,5,5,5,5,44,72,72,72,72,72,72,1275,1443,1443,1443,1443,1443,1443,1381,1596,1596,1596,1596,1596,1596,140,166,166,166,166,166,166,0.96964,0.95396,0.95801,0.96033,0.96248,0.96269,0.96283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266
1419,4,4,4,4,4,4,4,43,43,43,43,43,43,43,240,241,241.13513,241.88417,242.14909,242.87691,242.87691,931,978,987,982,992,1015,1015,448,464,464,464,464,461,461,1.1599,1.15039,1.16229,1.16567,1.17201,1.17326,1.17405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267
1420,4,4,4,4,4,4,4,48,48,48,48,48,48,48,1117,1120,1120,1120,1120,1120,1120,2503,2582,2582,2582,2582,2582,2582,279,298,298,298,298,298,298,1.08435,1.03159,1.03646,1.03915,1.04138,1.04197,1.04305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268
1421,4,4,4,4,4,4,4,220,220,220,220,220,220,220,619,672,672,672,672.2052,672.375,672.55902,1467,1713,1713,1713,1714,1715,1716,1276,1444,1444,1444,1444,1444,1444,1.28004,1.29485,1.34269,1.3461,1.36357,1.36557,1.36513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269
1422,4,4,4,4,4,4,4,87,87,87,87,87,87,87,646,648,648,648,648,648,648,2277,2293,2293,2293,2293,2293,2293,392,410,410,410,410,410,410,1.2555,1.27802,1.33064,1.32988,1.34522,1.34694,1.34789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270
1423,4,4,4,4,4,4,4,69,69,69,69,69,69,69,614,624,624,624,624,624,624,2148,2294,2294,2294,2294,2294,2294,115,127,127,127,127,127,127,1.07245,1.10685,1.11528,1.12089,1.12342,1.12333,1.12238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271
1424,3,3,3,3,3,3,3,202,202,202,202,202,202,202,136,139,139,139,185.73427,185.73427,185.73427,269,315,315,315,954,954,954,1684,1866,1866,1866,1866,1866,1866,1.81641,1.8944,2.03739,2.04889,1.98163,1.983,1.98577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272
1425,4,4,4,4,4,4,4,281,281,281,281,281,281,281,505,504.34985,504.34985,504.34985,506.50223,506.50223,507.18747,1679,1693,1693,1693,1703,1703,1714,521,612,612,612,612,612,610,1.2505,1.27326,1.30469,1.31308,1.31683,1.31181,1.30429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273
1426,4,4,4,4,4,4,4,344,344,344,344,344,344,344,865,874,874,874,874,874,874,2249,2302,2302,2302,2317,2317,2317,10,10,10,10,10,10,10,1.01599,1.00499,1.00768,1.01178,1.01391,1.01436,1.01449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274
1427,4,4,4,4,4,4,4,116,116,116,116,116,116,116,671,671,671,671,672.66034,675.38367,675.45471,1633,1703,1703,1703,1695,1751,1753,773,802,802,802,956,996,996,1.19889,1.16919,1.19836,1.20022,1.21273,1.21599,1.21471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
1428,3,3,3,3,3,3,3,281,281,281,281,281,281,281,119,120,120,120,120,120,121.0621,758,750,750,750,750,750,752,2262,2361,2361,2361,2361,2361,2398,2.46304,2.43355,2.54744,2.61783,2.6353,2.63931,2.6387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276
1429,4,4,4,4,4,4,4,147,147,147,147,147,147,147,341,336,336,336,341.39474,342.0365,342.63452,1290,1314,1314,1314,1312,1311,1311,644,644,644,644,983,1073,1114,1.33373,1.296,1.32462,1.33909,1.36499,1.37199,1.38158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277
1430,3,3,3,3,3,3,3,117,117,117,117,117,117,117,242,247,247,247,249.5316,250.15311,250.92953,988,1076,1076,1076,1080,1083,1090,1671,1766,1766,1766,1920,1950,1984,2.04557,1.87846,2.01442,2.02921,2.04624,2.04944,2.05326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278
1431,4,4,4,4,4,4,4,74,74,74,74,74,74,74,589,590,590,590,590,594.72473,601.90039,2110,2179,2179,2179,2179,2303,2428,1547,1649,1649,1649,1655,1668,1668,1.19647,1.19811,1.21506,1.22441,1.23148,1.23759,1.24145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279
1432,4,4,4,4,4,4,4,72,72.06339,72.06339,72.06339,72.06339,72,72,386,388,388,388,388,388.48212,401.7413,1337,1434,1434,1434,1434,1434,1494,714,764,764,764,764,796,796,1.35373,1.27095,1.28528,1.30006,1.30447,1.30855,1.30353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280
1433,4,4,4,4,4,4,4,18,18,18,18,18,18,18,233,235,235,235,235,235,235.88136,1037,1120,1120,1120,1120,1120,1124,253,281,281,281,281,281,281,1.21252,1.17613,1.18166,1.19248,1.19347,1.19191,1.18872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281
1434,4,4,4,4,4,4,4,52,52,52,52,52,52,52,552,559.69971,559.45386,563.33423,563.33423,563.68109,563.68109,1849,1973,2039,2095,2113,2131,2167,420,462,462,462,462,462,462,1.14066,1.10823,1.12559,1.13631,1.14188,1.14395,1.14644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282
1435,5,5,5,5,5,5,5,34,34,34,34,34,34,34,594,610,610,610,610,610.1474,610.1474,749,859,859,859,859,860,860,21,24,24,24,24,24,24,1.02275,0.9921,0.99587,0.99514,0.99691,0.99789,0.99883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283
1436,4,4,4,4,4,4,4,105,105,105,105,105,105,105,834,829,829,829,829,829.22882,829.22882,1509,1671,1671,1671,1671,1677,1677,350,367,367,367,367,367,367,1.0873,1.09114,1.1104,1.11065,1.11725,1.11814,1.11724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284
1437,4,4,4,4,4,4,4,81,81,81,81,81,81,81,432,446,446,446,446,446,446,1600,1588,1588,1588,1588,1588,1588,1653,1761,1761,1761,1761,1761,1761,1.43228,1.45211,1.49782,1.50789,1.51517,1.52025,1.5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285
1438,4,4,4,4,4,4,4,385,393,393,393,393,393,393,377,393,393,393,393,393,393,1499,1659,1659,1659,1659,1659,1659,891,1025,1025,1025,1025,1025,1025,1.45342,1.35306,1.38654,1.39103,1.39752,1.40162,1.40568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286
1439,4,4,4,4,4,4,4,13,13,13,13,13,13,13,13,0,0,0,0,0,0,44,0,0,0,0,0,0,11,0,0,0,0,0,0,5.09974,4.0906,4.39109,4.62885,4.66517,4.66517,4.67508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287
1440,4,4,4,4,4,4,4,120,120,120,120,120,120,120,501,544,544,544,544,544,549.79504,1852,1897,1897,1897,1897,1930,1930,1085,1169,1169,1169,1169,1167,1358,1.22056,1.1809,1.19142,1.19689,1.20098,1.20147,1.20672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288
